device_type,brand,model,symptom_text,diagnosis,components,repair_time,success_rate,technician_level
smartphone,Google,Pixel 8,water damage liquid spill phone got wet,Liquid damage,Motherboard;Battery;Display;Speaker,90,65.0,Advanced
smartphone,Google,Pixel 8,phone keeps restarting boot loop crash,Boot failure,Storage;Motherboard;Operating system,60,80.0,Advanced
smartphone,Google,Pixel 8,microphone not working cant hear me on calls,Audio failure,Microphone;Audio IC;Flex cable,35,88.0,Intermediate
smartphone,Google,Pixel 8,fingerprint sensor not working biometrics,Physical damage,Fingerprint sensor;Flex cable;Home button,40,85.0,Intermediate
smartphone,Google,Pixel 8,gps not working location inaccurate,Network failure,GPS antenna;Motherboard;Firmware,30,82.0,Intermediate
smartphone,Google,Pixel 8,face id not working facial recognition,Camera failure,IR camera;Dot projector;Flood illuminator,55,78.0,Advanced
smartphone,Google,Pixel 8,sim card not detected no signal no service,Network failure,SIM tray;SIM reader;Antenna;Motherboard,40,88.0,Intermediate
smartphone,Google,Pixel 8,vibration motor not working no haptic feedback,Physical damage,Vibration motor;Taptic engine;Flex cable,35,92.0,Beginner
smartphone,Google,Pixel 8a,won't turn on no power dead phone,Power supply failure,Battery;Charging port;Power IC,45,88.0,Intermediate
smartphone,Google,Pixel 8a,dead battery drains fast not charging,Battery failure,Battery;Charging port,40,95.0,Beginner
smartphone,Google,Pixel 8a,cracked screen broken display glass shattered,Screen damage,Display;Touch digitizer;Front glass,60,94.0,Advanced
smartphone,Google,Pixel 8a,touch not working unresponsive screen,Touch failure,Touch digitizer;Display;Flex cable,55,90.0,Advanced
smartphone,Google,Pixel 8a,slow performance lag freezing apps crash,Software issue,RAM;Processor;Storage,30,88.0,Beginner
smartphone,Google,Pixel 8a,overheating phone gets very hot burns,Cooling system failure,Processor;Battery;Thermal pad,45,85.0,Intermediate
smartphone,Google,Pixel 8a,wifi not connecting no internet bluetooth,Network failure,Wifi chip;Antenna;Bluetooth module,35,90.0,Intermediate
smartphone,Google,Pixel 8a,no sound speaker audio crackling,Audio failure,Speaker;Audio IC;Earpiece,30,88.0,Beginner
smartphone,Google,Pixel 8a,camera not working blurry photos black camera,Camera failure,Camera module;Lens;Camera flex cable,50,92.0,Advanced
smartphone,Google,Pixel 8a,charging port loose not charging properly,DC jack failure,Charging port;Flex cable;Battery,45,93.0,Intermediate
smartphone,Google,Pixel 8a,water damage liquid spill phone got wet,Liquid damage,Motherboard;Battery;Display;Speaker,90,65.0,Advanced
smartphone,Google,Pixel 8a,phone keeps restarting boot loop crash,Boot failure,Storage;Motherboard;Operating system,60,80.0,Advanced
smartphone,Google,Pixel 8a,microphone not working cant hear me on calls,Audio failure,Microphone;Audio IC;Flex cable,35,88.0,Intermediate
smartphone,Google,Pixel 8a,fingerprint sensor not working biometrics,Physical damage,Fingerprint sensor;Flex cable;Home button,40,85.0,Intermediate
smartphone,Google,Pixel 8a,gps not working location inaccurate,Network failure,GPS antenna;Motherboard;Firmware,30,82.0,Intermediate
smartphone,Google,Pixel 8a,face id not working facial recognition,Camera failure,IR camera;Dot projector;Flood illuminator,55,78.0,Advanced
smartphone,Google,Pixel 8a,sim card not detected no signal no service,Network failure,SIM tray;SIM reader;Antenna;Motherboard,40,88.0,Intermediate
smartphone,Google,Pixel 8a,vibration motor not working no haptic feedback,Physical damage,Vibration motor;Taptic engine;Flex cable,35,92.0,Beginner
smartphone,Google,Pixel 7 Pro,won't turn on no power dead phone,Power supply failure,Battery;Charging port;Power IC,45,88.0,Intermediate
smartphone,Google,Pixel 7 Pro,dead battery drains fast not charging,Battery failure,Battery;Charging port,40,95.0,Beginner
smartphone,Google,Pixel 7 Pro,cracked screen broken display glass shattered,Screen damage,Display;Touch digitizer;Front glass,60,94.0,Advanced
smartphone,Google,Pixel 7 Pro,touch not working unresponsive screen,Touch failure,Touch digitizer;Display;Flex cable,55,90.0,Advanced
smartphone,Google,Pixel 7 Pro,slow performance lag freezing apps crash,Software issue,RAM;Processor;Storage,30,88.0,Beginner
smartphone,Google,Pixel 7 Pro,overheating phone gets very hot burns,Cooling system failure,Processor;Battery;Thermal pad,45,85.0,Intermediate
smartphone,Google,Pixel 7 Pro,wifi not connecting no internet bluetooth,Network failure,Wifi chip;Antenna;Bluetooth module,35,90.0,Intermediate
smartphone,Google,Pixel 7 Pro,no sound speaker audio crackling,Audio failure,Speaker;Audio IC;Earpiece,30,88.0,Beginner
smartphone,Google,Pixel 7 Pro,camera not working blurry photos black camera,Camera failure,Camera module;Lens;Camera flex cable,50,92.0,Advanced
smartphone,Google,Pixel 7 Pro,charging port loose not charging properly,DC jack failure,Charging port;Flex cable;Battery,45,93.0,Intermediate
smartphone,Google,Pixel 7 Pro,water damage liquid spill phone got wet,Liquid damage,Motherboard;Battery;Display;Speaker,90,65.0,Advanced
smartphone,Google,Pixel 7 Pro,phone keeps restarting boot loop crash,Boot failure,Storage;Motherboard;Operating system,60,80.0,Advanced
smartphone,Google,Pixel 7 Pro,microphone not working cant hear me on calls,Audio failure,Microphone;Audio IC;Flex cable,35,88.0,Intermediate
smartphone,Google,Pixel 7 Pro,fingerprint sensor not working biometrics,Physical damage,Fingerprint sensor;Flex cable;Home button,40,85.0,Intermediate
smartphone,Google,Pixel 7 Pro,gps not working location inaccurate,Network failure,GPS antenna;Motherboard;Firmware,30,82.0,Intermediate
smartphone,Google,Pixel 7 Pro,face id not working facial recognition,Camera failure,IR camera;Dot projector;Flood illuminator,55,78.0,Advanced
smartphone,Google,Pixel 7 Pro,sim card not detected no signal no service,Network failure,SIM tray;SIM reader;Antenna;Motherboard,40,88.0,Intermediate
smartphone,Google,Pixel 7 Pro,vibration motor not working no haptic feedback,Physical damage,Vibration motor;Taptic engine;Flex cable,35,92.0,Beginner
smartphone,Google,Pixel 7,won't turn on no power dead phone,Power supply failure,Battery;Charging port;Power IC,45,88.0,Intermediate
smartphone,Google,Pixel 7,dead battery drains fast not charging,Battery failure,Battery;Charging port,40,95.0,Beginner
smartphone,Google,Pixel 7,cracked screen broken display glass shattered,Screen damage,Display;Touch digitizer;Front glass,60,94.0,Advanced
smartphone,Google,Pixel 7,touch not working unresponsive screen,Touch failure,Touch digitizer;Display;Flex cable,55,90.0,Advanced
smartphone,Google,Pixel 7,slow performance lag freezing apps crash,Software issue,RAM;Processor;Storage,30,88.0,Beginner
smartphone,Google,Pixel 7,overheating phone gets very hot burns,Cooling system failure,Processor;Battery;Thermal pad,45,85.0,Intermediate
smartphone,Google,Pixel 7,wifi not connecting no internet bluetooth,Network failure,Wifi chip;Antenna;Bluetooth module,35,90.0,Intermediate
smartphone,Google,Pixel 7,no sound speaker audio crackling,Audio failure,Speaker;Audio IC;Earpiece,30,88.0,Beginner
smartphone,Google,Pixel 7,camera not working blurry photos black camera,Camera failure,Camera module;Lens;Camera flex cable,50,92.0,Advanced
smartphone,Google,Pixel 7,charging port loose not charging properly,DC jack failure,Charging port;Flex cable;Battery,45,93.0,Intermediate
smartphone,Google,Pixel 7,water damage liquid spill phone got wet,Liquid damage,Motherboard;Battery;Display;Speaker,90,65.0,Advanced
smartphone,Google,Pixel 7,phone keeps restarting boot loop crash,Boot failure,Storage;Motherboard;Operating system,60,80.0,Advanced
smartphone,Google,Pixel 7,microphone not working cant hear me on calls,Audio failure,Microphone;Audio IC;Flex cable,35,88.0,Intermediate
smartphone,Google,Pixel 7,fingerprint sensor not working biometrics,Physical damage,Fingerprint sensor;Flex cable;Home button,40,85.0,Intermediate
smartphone,Google,Pixel 7,gps not working location inaccurate,Network failure,GPS antenna;Motherboard;Firmware,30,82.0,Intermediate
smartphone,Google,Pixel 7,face id not working facial recognition,Camera failure,IR camera;Dot projector;Flood illuminator,55,78.0,Advanced
smartphone,Google,Pixel 7,sim card not detected no signal no service,Network failure,SIM tray;SIM reader;Antenna;Motherboard,40,88.0,Intermediate
smartphone,Google,Pixel 7,vibration motor not working no haptic feedback,Physical damage,Vibration motor;Taptic engine;Flex cable,35,92.0,Beginner
smartphone,Google,Pixel 7a,won't turn on no power dead phone,Power supply failure,Battery;Charging port;Power IC,45,88.0,Intermediate
smartphone,Google,Pixel 7a,dead battery drains fast not charging,Battery failure,Battery;Charging port,40,95.0,Beginner
smartphone,Google,Pixel 7a,cracked screen broken display glass shattered,Screen damage,Display;Touch digitizer;Front glass,60,94.0,Advanced
smartphone,Google,Pixel 7a,touch not working unresponsive screen,Touch failure,Touch digitizer;Display;Flex cable,55,90.0,Advanced
smartphone,Google,Pixel 7a,slow performance lag freezing apps crash,Software issue,RAM;Processor;Storage,30,88.0,Beginner
smartphone,Google,Pixel 7a,overheating phone gets very hot burns,Cooling system failure,Processor;Battery;Thermal pad,45,85.0,Intermediate
smartphone,Google,Pixel 7a,wifi not connecting no internet bluetooth,Network failure,Wifi chip;Antenna;Bluetooth module,35,90.0,Intermediate
smartphone,Google,Pixel 7a,no sound speaker audio crackling,Audio failure,Speaker;Audio IC;Earpiece,30,88.0,Beginner
smartphone,Google,Pixel 7a,camera not working blurry photos black camera,Camera failure,Camera module;Lens;Camera flex cable,50,92.0,Advanced
smartphone,Google,Pixel 7a,charging port loose not charging properly,DC jack failure,Charging port;Flex cable;Battery,45,93.0,Intermediate
smartphone,Google,Pixel 7a,water damage liquid spill phone got wet,Liquid damage,Motherboard;Battery;Display;Speaker,90,65.0,Advanced
smartphone,Google,Pixel 7a,phone keeps restarting boot loop crash,Boot failure,Storage;Motherboard;Operating system,60,80.0,Advanced
smartphone,Google,Pixel 7a,microphone not working cant hear me on calls,Audio failure,Microphone;Audio IC;Flex cable,35,88.0,Intermediate
smartphone,Google,Pixel 7a,fingerprint sensor not working biometrics,Physical damage,Fingerprint sensor;Flex cable;Home button,40,85.0,Intermediate
smartphone,Google,Pixel 7a,gps not working location inaccurate,Network failure,GPS antenna;Motherboard;Firmware,30,82.0,Intermediate
smartphone,Google,Pixel 7a,face id not working facial recognition,Camera failure,IR camera;Dot projector;Flood illuminator,55,78.0,Advanced
smartphone,Google,Pixel 7a,sim card not detected no signal no service,Network failure,SIM tray;SIM reader;Antenna;Motherboard,40,88.0,Intermediate
smartphone,Google,Pixel 7a,vibration motor not working no haptic feedback,Physical damage,Vibration motor;Taptic engine;Flex cable,35,92.0,Beginner
smartphone,Google,Pixel 6 Pro,won't turn on no power dead phone,Power supply failure,Battery;Charging port;Power IC,45,88.0,Intermediate
smartphone,Google,Pixel 6 Pro,dead battery drains fast not charging,Battery failure,Battery;Charging port,40,95.0,Beginner
smartphone,Google,Pixel 6 Pro,cracked screen broken display glass shattered,Screen damage,Display;Touch digitizer;Front glass,60,94.0,Advanced
smartphone,Google,Pixel 6 Pro,touch not working unresponsive screen,Touch failure,Touch digitizer;Display;Flex cable,55,90.0,Advanced
smartphone,Google,Pixel 6 Pro,slow performance lag freezing apps crash,Software issue,RAM;Processor;Storage,30,88.0,Beginner
smartphone,Google,Pixel 6 Pro,overheating phone gets very hot burns,Cooling system failure,Processor;Battery;Thermal pad,45,85.0,Intermediate
smartphone,Google,Pixel 6 Pro,wifi not connecting no internet bluetooth,Network failure,Wifi chip;Antenna;Bluetooth module,35,90.0,Intermediate
smartphone,Google,Pixel 6 Pro,no sound speaker audio crackling,Audio failure,Speaker;Audio IC;Earpiece,30,88.0,Beginner
smartphone,Google,Pixel 6 Pro,camera not working blurry photos black camera,Camera failure,Camera module;Lens;Camera flex cable,50,92.0,Advanced
smartphone,Google,Pixel 6 Pro,charging port loose not charging properly,DC jack failure,Charging port;Flex cable;Battery,45,93.0,Intermediate
smartphone,Google,Pixel 6 Pro,water damage liquid spill phone got wet,Liquid damage,Motherboard;Battery;Display;Speaker,90,65.0,Advanced
smartphone,Google,Pixel 6 Pro,phone keeps restarting boot loop crash,Boot failure,Storage;Motherboard;Operating system,60,80.0,Advanced
smartphone,Google,Pixel 6 Pro,microphone not working cant hear me on calls,Audio failure,Microphone;Audio IC;Flex cable,35,88.0,Intermediate
smartphone,Google,Pixel 6 Pro,fingerprint sensor not working biometrics,Physical damage,Fingerprint sensor;Flex cable;Home button,40,85.0,Intermediate
smartphone,Google,Pixel 6 Pro,gps not working location inaccurate,Network failure,GPS antenna;Motherboard;Firmware,30,82.0,Intermediate
smartphone,Google,Pixel 6 Pro,face id not working facial recognition,Camera failure,IR camera;Dot projector;Flood illuminator,55,78.0,Advanced
smartphone,Google,Pixel 6 Pro,sim card not detected no signal no service,Network failure,SIM tray;SIM reader;Antenna;Motherboard,40,88.0,Intermediate
smartphone,Google,Pixel 6 Pro,vibration motor not working no haptic feedback,Physical damage,Vibration motor;Taptic engine;Flex cable,35,92.0,Beginner
smartphone,OnePlus,OnePlus 12,won't turn on no power dead phone,Power supply failure,Battery;Charging port;Power IC,45,88.0,Intermediate
smartphone,OnePlus,OnePlus 12,dead battery drains fast not charging,Battery failure,Battery;Charging port,40,95.0,Beginner
smartphone,OnePlus,OnePlus 12,cracked screen broken display glass shattered,Screen damage,Display;Touch digitizer;Front glass,60,94.0,Advanced
smartphone,OnePlus,OnePlus 12,touch not working unresponsive screen,Touch failure,Touch digitizer;Display;Flex cable,55,90.0,Advanced
smartphone,OnePlus,OnePlus 12,slow performance lag freezing apps crash,Software issue,RAM;Processor;Storage,30,88.0,Beginner
smartphone,OnePlus,OnePlus 12,overheating phone gets very hot burns,Cooling system failure,Processor;Battery;Thermal pad,45,85.0,Intermediate
smartphone,OnePlus,OnePlus 12,wifi not connecting no internet bluetooth,Network failure,Wifi chip;Antenna;Bluetooth module,35,90.0,Intermediate
smartphone,OnePlus,OnePlus 12,no sound speaker audio crackling,Audio failure,Speaker;Audio IC;Earpiece,30,88.0,Beginner
smartphone,OnePlus,OnePlus 12,camera not working blurry photos black camera,Camera failure,Camera module;Lens;Camera flex cable,50,92.0,Advanced
smartphone,OnePlus,OnePlus 12,charging port loose not charging properly,DC jack failure,Charging port;Flex cable;Battery,45,93.0,Intermediate
smartphone,OnePlus,OnePlus 12,water damage liquid spill phone got wet,Liquid damage,Motherboard;Battery;Display;Speaker,90,65.0,Advanced
smartphone,OnePlus,OnePlus 12,phone keeps restarting boot loop crash,Boot failure,Storage;Motherboard;Operating system,60,80.0,Advanced
smartphone,OnePlus,OnePlus 12,microphone not working cant hear me on calls,Audio failure,Microphone;Audio IC;Flex cable,35,88.0,Intermediate
smartphone,OnePlus,OnePlus 12,fingerprint sensor not working biometrics,Physical damage,Fingerprint sensor;Flex cable;Home button,40,85.0,Intermediate
smartphone,OnePlus,OnePlus 12,gps not working location inaccurate,Network failure,GPS antenna;Motherboard;Firmware,30,82.0,Intermediate
smartphone,OnePlus,OnePlus 12,face id not working facial recognition,Camera failure,IR camera;Dot projector;Flood illuminator,55,78.0,Advanced
smartphone,OnePlus,OnePlus 12,sim card not detected no signal no service,Network failure,SIM tray;SIM reader;Antenna;Motherboard,40,88.0,Intermediate
smartphone,OnePlus,OnePlus 12,vibration motor not working no haptic feedback,Physical damage,Vibration motor;Taptic engine;Flex cable,35,92.0,Beginner
