device_type,brand,model,symptom_text,diagnosis,components,repair_time,success_rate,technician_level
tablet,Apple,iPad Pro,no lights no signs of life,Power supply failure,Battery;Charging port;Logic board;Power management IC,62,91.2,Intermediate
tablet,Apple,iPad Pro,power button not working device dead,Power supply failure,Battery;Charging port;Logic board;Power management IC,66,94.4,Intermediate
tablet,Apple,iPad Pro,tried charging overnight still won't turn on,Power supply failure,Battery;Charging port;Logic board;Power management IC,59,92.0,Intermediate
tablet,Apple,iPad Pro,dead battery not charging,Battery failure,Battery;Charging port;Battery management IC,41,90.1,Beginner
tablet,Apple,iPad Pro,battery drains very fast only lasts 30 minutes,Battery failure,Battery;Charging port;Battery management IC,52,94.8,Beginner
tablet,Apple,iPad Pro,charging but percentage not increasing,Battery failure,Battery;Charging port;Battery management IC,42,98.2,Beginner
tablet,Apple,iPad Pro,battery swollen device bulging,Battery failure,Battery;Charging port;Battery management IC,37,97.5,Beginner
tablet,Apple,iPad Pro,shows charging but battery percentage drops,Battery failure,Battery;Charging port;Battery management IC,47,93.1,Beginner
tablet,Apple,iPad Pro,screen cracked broken display,Screen damage,Display;Touch screen;LCD assembly,72,96.0,Advanced
tablet,Apple,iPad Pro,display shattered touch not working,Screen damage,Display;Touch screen;LCD assembly,78,99.5,Advanced
tablet,Apple,iPad Pro,black spots on screen after drop,Screen damage,Display;Touch screen;LCD assembly,70,99.1,Advanced
tablet,Apple,iPad Pro,screen flickering lines across display,Screen damage,Display;Touch screen;LCD assembly,74,97.5,Advanced
tablet,Apple,iPad Pro,half screen not working after fall,Screen damage,Display;Touch screen;LCD assembly,78,90.1,Advanced
tablet,Apple,iPad Pro,screen stays black but device is on,Display malfunction,Display connector;LCD controller,66,84.4,Intermediate
tablet,Apple,iPad Pro,display very dim can barely see anything,Display malfunction,Display connector;LCD controller,52,80.6,Intermediate
tablet,Apple,iPad Pro,screen flickers when moving lid,Display malfunction,Display connector;LCD controller,68,87.3,Intermediate
tablet,Apple,iPad Pro,vertical lines on display,Display malfunction,Display connector;LCD controller,70,89.1,Intermediate
tablet,Apple,iPad Pro,screen goes black randomly,Display malfunction,Display connector;LCD controller,61,84.2,Intermediate
tablet,Apple,iPad Pro,slow performance lag freezing,Software issue,RAM;Storage;Operating system,87,81.7,Intermediate
tablet,Apple,iPad Pro,apps crash constantly won't stay open,Software issue,RAM;Storage;Operating system,94,84.8,Intermediate
tablet,Apple,iPad Pro,system freezes need to force restart,Software issue,RAM;Storage;Operating system,90,86.8,Intermediate
tablet,Apple,iPad Pro,very slow takes forever to open anything,Software issue,RAM;Storage;Operating system,86,86.0,Intermediate
tablet,Apple,iPad Pro,keeps restarting on its own,Software issue,RAM;Storage;Operating system,81,87.4,Intermediate
tablet,Apple,iPad Pro,overheating fan loud hot,Cooling system failure,Thermal management;Processor,67,92.0,Intermediate
tablet,Apple,iPad Pro,device gets extremely hot can't touch it,Cooling system failure,Thermal management;Processor,61,84.2,Intermediate
tablet,Apple,iPad Pro,fan running at full speed very noisy,Cooling system failure,Thermal management;Processor,59,84.0,Intermediate
tablet,Apple,iPad Pro,shuts down due to overheating,Cooling system failure,Thermal management;Processor,67,87.8,Intermediate
tablet,Apple,iPad Pro,bottom gets burning hot during use,Cooling system failure,Thermal management;Processor,54,92.9,Intermediate
tablet,Apple,iPad Pro,wifi not connecting no internet,Network failure,Wifi module;Antenna,34,95.8,Beginner
tablet,Apple,iPad Pro,bluetooth won't turn on greyed out,Network failure,Wifi module;Antenna,22,90.9,Beginner
tablet,Apple,iPad Pro,wifi keeps disconnecting every few minutes,Network failure,Wifi module;Antenna,27,89.3,Beginner
tablet,Apple,iPad Pro,can't find any wifi networks,Network failure,Wifi module;Antenna,38,87.5,Beginner
tablet,Apple,iPad Pro,network adapter not detected,Network failure,Wifi module;Antenna,38,87.2,Beginner
tablet,Apple,iPad Pro,keyboard not working some keys,Keyboard failure,On-screen keyboard;Touch digitizer,41,87.8,Intermediate
tablet,Apple,iPad Pro,several keys don't respond when pressed,Keyboard failure,On-screen keyboard;Touch digitizer,55,90.8,Intermediate
tablet,Apple,iPad Pro,keyboard types wrong characters,Keyboard failure,On-screen keyboard;Touch digitizer,39,85.3,Intermediate
tablet,Apple,iPad Pro,spacebar and enter key not working,Keyboard failure,On-screen keyboard;Touch digitizer,36,90.3,Intermediate
tablet,Apple,iPad Pro,liquid spilled on keyboard not working,Keyboard failure,On-screen keyboard;Touch digitizer,50,91.8,Intermediate
tablet,Apple,iPad Pro,touch screen not working,Touch failure,Touch digitizer;Touch controller,45,83.4,Intermediate
tablet,Apple,iPad Pro,touch not responding after screen replacement,Touch failure,Touch digitizer;Touch controller,43,82.3,Intermediate
tablet,Apple,iPad Pro,ghost touches screen taps by itself,Touch failure,Touch digitizer;Touch controller,37,83.4,Intermediate
tablet,Apple,iPad Pro,touch works only in some areas,Touch failure,Touch digitizer;Touch controller,39,85.3,Intermediate
tablet,Apple,iPad Pro,multitouch not working,Touch failure,Touch digitizer;Touch controller,49,77.8,Intermediate
tablet,Apple,iPad Pro,no sound speaker audio issue,Audio failure,Speakers;Audio board,35,85.4,Beginner
tablet,Apple,iPad Pro,speakers crackling distorted sound,Audio failure,Speakers;Audio board,27,84.2,Beginner
tablet,Apple,iPad Pro,microphone not working during calls,Audio failure,Speakers;Audio board,26,82.2,Beginner
tablet,Apple,iPad Pro,audio only works with headphones,Audio failure,Speakers;Audio board,39,87.9,Beginner
tablet,Apple,iPad Pro,one speaker not working,Audio failure,Speakers;Audio board,34,87.8,Beginner
tablet,Apple,iPad Pro,usb ports not working,USB failure,USB port;Charging port,37,83.6,Intermediate
tablet,Apple,iPad Pro,usb devices not recognized,USB failure,USB port;Charging port,48,83.5,Intermediate
tablet,Apple,iPad Pro,charging port loose not connecting properly,USB failure,USB port;Charging port,41,84.9,Intermediate
tablet,Apple,iPad Pro,usb port physically damaged,USB failure,USB port;Charging port,42,83.1,Intermediate
tablet,Apple,iPad Pro,some usb ports work others don't,USB failure,USB port;Charging port,55,85.1,Intermediate
tablet,Apple,iPad Pro,camera not working,Camera failure,Camera module;Camera software,38,89.1,Intermediate
tablet,Apple,iPad Pro,camera shows black screen,Camera failure,Camera module;Camera software,51,90.1,Intermediate
tablet,Apple,iPad Pro,camera blurry won't focus,Camera failure,Camera module;Camera software,36,82.5,Intermediate
tablet,Apple,iPad Pro,front camera works but rear camera doesn't,Camera failure,Camera module;Camera software,40,83.0,Intermediate
tablet,Apple,iPad Pro,camera app crashes when opened,Camera failure,Camera module;Camera software,50,88.0,Intermediate
tablet,Apple,iPad Pro,hard drive not detected,Storage failure,Internal storage;Storage controller,70,70.2,Advanced
tablet,Apple,iPad Pro,storage full can't save anything,Storage failure,Internal storage;Storage controller,80,72.6,Advanced
tablet,Apple,iPad Pro,ssd failed system won't boot,Storage failure,Internal storage;Storage controller,66,74.4,Advanced
tablet,Apple,iPad Pro,corrupted storage data loss,Storage failure,Internal storage;Storage controller,71,68.2,Advanced
tablet,Apple,iPad Pro,disk errors constant warnings,Storage failure,Internal storage;Storage controller,65,74.4,Advanced
tablet,Apple,iPad Pro,dropped in water won't turn on,Water damage,Logic board;Battery;Display,119,57.8,Expert
tablet,Apple,iPad Pro,liquid damage corrosion visible,Water damage,Logic board;Battery;Display,116,62.3,Expert
tablet,Apple,iPad Pro,water indicator triggered device wet,Water damage,Logic board;Battery;Display,116,60.4,Expert
tablet,Apple,iPad Pro,coffee spilled on device not working,Water damage,Logic board;Battery;Display,114,63.9,Expert
tablet,Apple,iPad Pro,moisture inside screen foggy display,Water damage,Logic board;Battery;Display,125,60.3,Expert
tablet,Apple,iPad Pro,dropped device cracked case,Physical damage,Housing;Frame;Back panel,54,84.0,Intermediate
tablet,Apple,iPad Pro,bent frame after sitting on it,Physical damage,Housing;Frame;Back panel,68,78.5,Intermediate
tablet,Apple,iPad Pro,buttons physically broken,Physical damage,Housing;Frame;Back panel,70,77.7,Intermediate
tablet,Apple,iPad Pro,housing cracked from impact,Physical damage,Housing;Frame;Back panel,57,81.8,Intermediate
tablet,Apple,iPad Pro,device dented from fall,Physical damage,Housing;Frame;Back panel,59,84.1,Intermediate
tablet,Apple,iPad Pro,device powers on but no display,Motherboard failure,Logic board;Processor,148,65.2,Expert
tablet,Apple,iPad Pro,random shutdowns motherboard issue,Motherboard failure,Logic board;Processor,154,68.5,Expert
tablet,Apple,iPad Pro,short circuit smell burning,Motherboard failure,Logic board;Processor,143,62.6,Expert
tablet,Apple,iPad Pro,no boot beep codes,Motherboard failure,Logic board;Processor,157,60.1,Expert
tablet,Apple,iPad Pro,device turns on for few seconds then dies,Motherboard failure,Logic board;Processor,145,69.7,Expert
tablet,Apple,iPad Pro,screen rotation not working,Sensor failure,Accelerometer;Gyroscope;Ambient light sensor,39,79.9,Advanced
tablet,Apple,iPad Pro,proximity sensor not working screen stays on,Sensor failure,Accelerometer;Gyroscope;Ambient light sensor,54,77.0,Advanced
tablet,Apple,iPad Pro,fingerprint sensor not recognizing,Sensor failure,Accelerometer;Gyroscope;Ambient light sensor,35,78.6,Advanced
tablet,Apple,iPad Pro,face id not working,Sensor failure,Accelerometer;Gyroscope;Ambient light sensor,48,77.4,Advanced
tablet,Apple,iPad Pro,heart rate sensor not detecting,Sensor failure,Accelerometer;Gyroscope;Ambient light sensor,45,79.1,Advanced
tablet,Samsung,Galaxy Tab S8,won't turn on no power black screen,Power supply failure,Battery;Charging port;Logic board;Power management IC,61,93.1,Intermediate
tablet,Samsung,Galaxy Tab S8,completely dead not responding to power button,Power supply failure,Battery;Charging port;Logic board;Power management IC,51,87.8,Intermediate
tablet,Samsung,Galaxy Tab S8,no lights no signs of life,Power supply failure,Battery;Charging port;Logic board;Power management IC,52,94.2,Intermediate
tablet,Samsung,Galaxy Tab S8,power button not working device dead,Power supply failure,Battery;Charging port;Logic board;Power management IC,64,92.7,Intermediate
tablet,Samsung,Galaxy Tab S8,tried charging overnight still won't turn on,Power supply failure,Battery;Charging port;Logic board;Power management IC,63,86.6,Intermediate
tablet,Samsung,Galaxy Tab S8,dead battery not charging,Battery failure,Battery;Charging port;Battery management IC,38,97.8,Beginner
tablet,Samsung,Galaxy Tab S8,battery drains very fast only lasts 30 minutes,Battery failure,Battery;Charging port;Battery management IC,40,91.7,Beginner
tablet,Samsung,Galaxy Tab S8,charging but percentage not increasing,Battery failure,Battery;Charging port;Battery management IC,41,94.0,Beginner
tablet,Samsung,Galaxy Tab S8,battery swollen device bulging,Battery failure,Battery;Charging port;Battery management IC,49,95.7,Beginner
tablet,Samsung,Galaxy Tab S8,shows charging but battery percentage drops,Battery failure,Battery;Charging port;Battery management IC,45,99.5,Beginner
tablet,Samsung,Galaxy Tab S8,screen cracked broken display,Screen damage,Display;Touch screen;LCD assembly,73,94.1,Advanced
tablet,Samsung,Galaxy Tab S8,display shattered touch not working,Screen damage,Display;Touch screen;LCD assembly,65,93.1,Advanced
tablet,Samsung,Galaxy Tab S8,black spots on screen after drop,Screen damage,Display;Touch screen;LCD assembly,82,98.7,Advanced
tablet,Samsung,Galaxy Tab S8,screen flickering lines across display,Screen damage,Display;Touch screen;LCD assembly,84,97.5,Advanced
tablet,Samsung,Galaxy Tab S8,half screen not working after fall,Screen damage,Display;Touch screen;LCD assembly,73,97.0,Advanced
tablet,Samsung,Galaxy Tab S8,screen stays black but device is on,Display malfunction,Display connector;LCD controller,64,86.0,Intermediate
tablet,Samsung,Galaxy Tab S8,display very dim can barely see anything,Display malfunction,Display connector;LCD controller,60,85.2,Intermediate
tablet,Samsung,Galaxy Tab S8,screen flickers when moving lid,Display malfunction,Display connector;LCD controller,50,89.7,Intermediate
tablet,Samsung,Galaxy Tab S8,vertical lines on display,Display malfunction,Display connector;LCD controller,65,88.1,Intermediate
tablet,Samsung,Galaxy Tab S8,screen goes black randomly,Display malfunction,Display connector;LCD controller,64,81.4,Intermediate
tablet,Samsung,Galaxy Tab S8,slow performance lag freezing,Software issue,RAM;Storage;Operating system,83,83.9,Intermediate
tablet,Samsung,Galaxy Tab S8,apps crash constantly won't stay open,Software issue,RAM;Storage;Operating system,97,83.1,Intermediate
tablet,Samsung,Galaxy Tab S8,system freezes need to force restart,Software issue,RAM;Storage;Operating system,84,89.8,Intermediate
tablet,Samsung,Galaxy Tab S8,very slow takes forever to open anything,Software issue,RAM;Storage;Operating system,94,83.6,Intermediate
tablet,Samsung,Galaxy Tab S8,keeps restarting on its own,Software issue,RAM;Storage;Operating system,83,87.8,Intermediate
tablet,Samsung,Galaxy Tab S8,overheating fan loud hot,Cooling system failure,Thermal management;Processor,57,90.9,Intermediate
tablet,Samsung,Galaxy Tab S8,device gets extremely hot can't touch it,Cooling system failure,Thermal management;Processor,53,89.4,Intermediate
tablet,Samsung,Galaxy Tab S8,fan running at full speed very noisy,Cooling system failure,Thermal management;Processor,50,91.9,Intermediate
tablet,Samsung,Galaxy Tab S8,shuts down due to overheating,Cooling system failure,Thermal management;Processor,69,88.0,Intermediate
tablet,Samsung,Galaxy Tab S8,bottom gets burning hot during use,Cooling system failure,Thermal management;Processor,60,91.4,Intermediate
tablet,Samsung,Galaxy Tab S8,wifi not connecting no internet,Network failure,Wifi module;Antenna,25,87.7,Beginner
tablet,Samsung,Galaxy Tab S8,bluetooth won't turn on greyed out,Network failure,Wifi module;Antenna,40,90.4,Beginner
tablet,Samsung,Galaxy Tab S8,wifi keeps disconnecting every few minutes,Network failure,Wifi module;Antenna,39,92.9,Beginner
tablet,Samsung,Galaxy Tab S8,can't find any wifi networks,Network failure,Wifi module;Antenna,26,88.3,Beginner
tablet,Samsung,Galaxy Tab S8,network adapter not detected,Network failure,Wifi module;Antenna,24,93.0,Beginner
tablet,Samsung,Galaxy Tab S8,keyboard not working some keys,Keyboard failure,On-screen keyboard;Touch digitizer,35,90.3,Intermediate
tablet,Samsung,Galaxy Tab S8,several keys don't respond when pressed,Keyboard failure,On-screen keyboard;Touch digitizer,51,91.8,Intermediate
tablet,Samsung,Galaxy Tab S8,keyboard types wrong characters,Keyboard failure,On-screen keyboard;Touch digitizer,53,88.3,Intermediate
tablet,Samsung,Galaxy Tab S8,spacebar and enter key not working,Keyboard failure,On-screen keyboard;Touch digitizer,38,93.7,Intermediate
